img_id,mask_id,q,question,answer
cla820gmgs5q3071udmfyendc,cla820gmgs5q3071udmfyendc_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,anatomical landmark cecum located in the central and upper-central areas
cla820glgs4fn071u5ifkd24r,cla820glgs4fn071u5ifkd24r_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,anatomical landmark cecum visible in central and left central regions
cla820glrs4vj071ucq6z2u3z,cla820glrs4vj071ucq6z2u3z_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820gm5s5bb071u0cc7gqjg,cla820gm5s5bb071u0cc7gqjg_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glws51b071u5gzk6x1i,cla820glws51b071u5gzk6x1i_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region
cla820glos4rf071u3785a7n1,cla820glos4rf071u3785a7n1_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glts4x3071ufc7p0x89,cla820glts4x3071ufc7p0x89_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum located in the central and upper central regions
cla820glqs4uf071ua3t4a9iv,cla820glqs4uf071ua3t4a9iv_cecum_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark cecum located in central and lower-left areas
cla820glqs4un071ug08jc5ar,cla820glqs4un071ug08jc5ar_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmls5xv071u4iiz09gv,cla820gmls5xv071u4iiz09gv_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark landmark located in the center-left and upper-left regions
cla820glps4t7071u9hr68bum,cla820glps4t7071u9hr68bum_cecum_mask_0,Where in the image is the anatomical landmark?,In which regions of the image is the anatomical landmark located?,anatomical landmark cecum visible in upper-right and center-right areas
cla820gmss677071u0i2h5sav,cla820gmss677071u0i2h5sav_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmqs65r071uc9zodhx6,cla820gmqs65r071uc9zodhx6_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820glus4yz071ugct55hvr,cla820glus4yz071ugct55hvr_cecum_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,cecal landmark located in central and upper-right areas
cla820glts4xf071uhw7u4dwm,cla820glts4xf071uhw7u4dwm_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glqs4uj071u9r4reg1m,cla820glqs4uj071u9r4reg1m_cecum_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show the anatomical landmark?,cecal landmark located in the central and upper left areas
cla820gmms5zn071u9lqc9ywi,cla820gmms5zn071u9lqc9ywi_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark visible in central and upper-central regions
cla820glts4xb071uaie56hx1,cla820glts4xb071uaie56hx1_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark landmark located in the center-left and upper-left regions
cla820glrs4vn071u7yachvbo,cla820glrs4vn071u7yachvbo_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region visibility
cla820gmas5hn071u5m0l1bk6,cla820gmas5hn071u5m0l1bk6_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820gmfs5nz071ucpw9dejr,cla820gmfs5nz071ucpw9dejr_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,anatomical landmark cecum located in the upper-right quadrant
cla820gmxs6e3071u2ioi80b5,cla820gmxs6e3071u2ioi80b5_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,cecal landmark located in the lower central region
cla820glts4y3071u46ye8u85,cla820glts4y3071u46ye8u85_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,cecal landmark located in the central and lower central regions
cla820glss4wn071ugbqr124v,cla820glss4wn071ugbqr124v_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,anatomical landmark cecum located in the central and lower-central areas
cla820gmfs5oj071u095r5i8n,cla820gmfs5oj071u095r5i8n_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,cecal landmark located in the lower central area
cla820glrs4v3071u41toe6lv,cla820glrs4v3071u41toe6lv_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmfs5oj071u095r5i8n,cla820gmfs5oj071u095r5i8n_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmss677071u0i2h5sav,cla820gmss677071u0i2h5sav_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark visible in upper-central region
cla820glts4xf071uhw7u4dwm,cla820glts4xf071uhw7u4dwm_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,cecal landmark located in the upper central region
cla820gmgs5q3071udmfyendc,cla820gmgs5q3071udmfyendc_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glws50r071ucawv6lg5,cla820glws50r071ucawv6lg5_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmhs5qj071u3snmf7ak,cla820gmhs5qj071u3snmf7ak_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region visualization
cla820glws50v071u2l7oeiz3,cla820glws50v071u2l7oeiz3_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820glws51b071u5gzk6x1i,cla820glws51b071u5gzk6x1i_cecum_mask_0,Where in the image is the anatomical landmark?,In which areas of the image can the anatomical landmark be identified?,cecal landmark located in central and lower-left regions
cla820gmes5mf071u7mhk0wpr,cla820gmes5mf071u7mhk0wpr_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum structures located in the left central and upper regions
cla820glns4pf071uaocdg34x,cla820glns4pf071uaocdg34x_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmxs6e3071u2ioi80b5,cla820gmxs6e3071u2ioi80b5_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glvs4zn071u8dpb59co,cla820glvs4zn071u8dpb59co_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region visualization
cla820gmvs6c7071u67zzc336,cla820gmvs6c7071u67zzc336_cecum_mask_0,Where in the image is the anatomical landmark?,In which region of the image is the anatomical landmark located?,anatomical landmark cecum visible in the upper-right and center-right areas
cla820glrs4vn071u7yachvbo,cla820glrs4vn071u7yachvbo_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark landmark located in central right region
cla820gmms5z7071ub7pfau3k,cla820gmms5z7071ub7pfau3k_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image shows the anatomical landmark?,anatomical landmark cecum located in the center-left and upper-left areas
cla820gmks5vj071udsjyg41r,cla820gmks5vj071udsjyg41r_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal location
cla820glvs4zn071u8dpb59co,cla820glvs4zn071u8dpb59co_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum visible in central region
cla820glus4z7071u8ibo003f,cla820glus4z7071u8ibo003f_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region visualization
cla820glts4xv071ufq9pdvhl,cla820glts4xv071ufq9pdvhl_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum visible in central and lower regions
cla820gm4s5aj071u7scsdwmm,cla820gm4s5aj071u7scsdwmm_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gm5s5bf071u6yppfvdo,cla820gm5s5bf071u6yppfvdo_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glss4wz071u7qgp9jb8,cla820glss4wz071u7qgp9jb8_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark located in the center-right and upper-right regions
cla820gmls5y3071ufytcckxb,cla820gmls5y3071ufytcckxb_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal location
cla820glus4yf071ufp7e4p4s,cla820glus4yf071ufp7e4p4s_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal location
cla820glus4yz071ugct55hvr,cla820glus4yz071ugct55hvr_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glts4xr071u9foy06vh,cla820glts4xr071u9foy06vh_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark located in the central and lower regions
cla820glqs4u7071u4pgn24jp,cla820glqs4u7071u4pgn24jp_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal anatomy
cla820gm5s5bb071u0cc7gqjg,cla820gm5s5bb071u0cc7gqjg_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,cecal landmark located in the upper-left quadrant
cla820glgs4fn071u5ifkd24r,cla820glgs4fn071u5ifkd24r_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glrs4ur071ufq038xj6,cla820glrs4ur071ufq038xj6_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,anatomical landmark cecum visible in the central-right area
cla820glps4rz071u6kspddxw,cla820glps4rz071u6kspddxw_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmms60f071ug0ffbpq6,cla820gmms60f071ug0ffbpq6_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark located in the center-left and lower-left regions
cla820gmms5zr071ubsmqaxtm,cla820gmms5zr071ubsmqaxtm_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,cecal landmark located in the central and lower-central regions
cla820glss4w3071u08lkfmgu,cla820glss4w3071u08lkfmgu_cecum_mask_0,Where in the image is the anatomical landmark?,In which regions of the image is the anatomical landmark located?,anatomical landmark cecum scattered across central and upper regions
cla820glrs4ur071ufq038xj6,cla820glrs4ur071ufq038xj6_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal location
cla820glus4yf071ufp7e4p4s,cla820glus4yf071ufp7e4p4s_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,cecal landmark located in the central and lower-central regions
cla820glus4yv071u40q92273,cla820glus4yv071u40q92273_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark structure located in central region
cla820glqs4uf071ua3t4a9iv,cla820glqs4uf071ua3t4a9iv_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820glms4oj071uf2agdqy3,cla820glms4oj071uf2agdqy3_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820gmes5mf071u7mhk0wpr,cla820gmes5mf071u7mhk0wpr_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region visualization
cla820glus4yj071udps24xeu,cla820glus4yj071udps24xeu_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820glus4yj071udps24xeu,cla820glus4yj071udps24xeu_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum located in the lower central and lower right regions
cla820glts4xv071ufq9pdvhl,cla820glts4xv071ufq9pdvhl_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmfs5o3071u2nyigw5j,cla820gmfs5o3071u2nyigw5j_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glss4vv071u4yuq7en0,cla820glss4vv071u4yuq7en0_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmgs5pr071u61mf27n4,cla820gmgs5pr071u61mf27n4_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum located in the central right and lower right regions
cla820glts4xz071u6b7n1x9y,cla820glts4xz071u6b7n1x9y_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark cecum scattered across central and lower regions
cla820glrs4vb071u5cwo55c1,cla820glrs4vb071u5cwo55c1_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gm6s5cb071u6dbacwxh,cla820gm6s5cb071u6dbacwxh_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark located in the center-right and upper-right regions
cla820glqs4tf071uebf256qf,cla820glqs4tf071uebf256qf_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum visible in upper-central region
cla820gmms5zz071uchi02ycl,cla820gmms5zz071uchi02ycl_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal location
cla820glrs4vj071ucq6z2u3z,cla820glrs4vj071ucq6z2u3z_cecum_mask_0,Where in the image is the anatomical landmark?,Which areas of the image contain the anatomical landmark?,cecal landmark scattered across central and upper regions
cla820glus4yv071u40q92273,cla820glus4yv071u40q92273_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,evidence of cecal structure
cla820glss4wr071u9rbsg5ki,cla820glss4wr071u9rbsg5ki_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,anatomical landmark cecum located in the central region
cla820glos4rr071u0ozt8mdm,cla820glos4rr071u0ozt8mdm_cecum_mask_0,Where in the image is the anatomical landmark?,In which areas of the image is the anatomical landmark located?,anatomical landmark cecum located in the central and upper regions
cla820glus4yr071ucrs636hg,cla820glus4yr071ucrs636hg_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glss4w7071u3x1d69h6,cla820glss4w7071u3x1d69h6_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark located in the central and upper-left regions
cla820gmas5hz071u3wcp2jiq,cla820gmas5hz071u3wcp2jiq_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820gmjs5v3071u9fltescr,cla820gmjs5v3071u9fltescr_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region visualization
cla820glws50z071u300wha1x,cla820glws50z071u300wha1x_cecum_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,cecal landmark visible in central and upper-right areas
cla820gmas5hv071u5cph9r7y,cla820gmas5hv071u5cph9r7y_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glqs4tv071u6bvv5ncd,cla820glqs4tv071u6bvv5ncd_cecum_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark cecum located in central and upper-left regions
cla820gmss68b071u8m268bbr,cla820gmss68b071u8m268bbr_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,cecal landmark located in central and upper-left regions
cla820glus4y7071u0i1774qp,cla820glus4y7071u0i1774qp_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmvs6c7071u67zzc336,cla820gmvs6c7071u67zzc336_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820gmks5vj071udsjyg41r,cla820gmks5vj071udsjyg41r_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,anatomical landmark cecum visible in central region
cla820glss4vz071ua1jw6jco,cla820glss4vz071ua1jw6jco_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,cecal landmark visible in central and lower-left regions
cl8k2u1q11edb08321lvz4fee,cl8k2u1q11edb08321lvz4fee_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glqs4tn071u2kk21l0i,cla820glqs4tn071u2kk21l0i_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glgs4ff071u8us5dw3j,cla820glgs4ff071u8us5dw3j_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,cecal landmark located in the upper central area
cla820gm4s5av071uaaahh9j3,cla820gm4s5av071uaaahh9j3_cecum_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,cecal landmark located in central and lower regions
cla820gmjs5tv071u60pj46dt,cla820gmjs5tv071u60pj46dt_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glws50z071u300wha1x,cla820glws50z071u300wha1x_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820gmms60j071uewclak33,cla820gmms60j071uewclak33_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark visible in the central right region
cla820glqs4uj071u9r4reg1m,cla820glqs4uj071u9r4reg1m_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal anatomy
cla820glts4x7071u15zj93it,cla820glts4x7071u15zj93it_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmms5z7071ub7pfau3k,cla820gmms5z7071ub7pfau3k_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820gmms60j071uewclak33,cla820gmms60j071uewclak33_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
